x,y,z
36,18,0.1896706681119666
37,18,0.18598745823513105
38,18,0.18240709035362498
39,18,0.17892869521352814
40,18,0.1755508699922726
41,18,0.17227180162737385
42,18,0.16908936722374082
43,18,0.16600121562728692
44,18,0.1630048335292641
45,18,0.16009759886910527
46,18,0.1572768238121885
47,18,0.15453978917469657
48,18,0.15188377183540538
49,18,0.14930606640108915

0,19,0.00813181869763414
1,19,0.023280444173846268
2,19,0.054146765248436514
3,19,0.08377161884061657
4,19,0.11155160002393363
5,19,0.1370117485304913
6,19,0.15982421330686977
7,19,0.17980931633203154
8,19,0.19692221372849003
9,19,0.21123006461802063
10,19,0.22288484954824395
11,19,0.23209613588547426
12,19,0.23910673300861118
13,19,0.2441727992345554
14,19,0.2475488469313717
15,19,0.24947734575522248
16,19,0.2501822222637823
17,19,0.24986541323941294
18,19,0.24870565518311333
19,19,0.2468588043366514
20,19,0.2444591247763984
21,19,0.24162112331302057
22,19,0.23844163253454864
23,19,0.23500194158214727
24,19,0.23136984849719652
25,19,0.22760156145551036
26,19,0.22374341306451911
27,19,0.21983337617943952
28,19,0.2159023848534833
29,19,0.21197547282454324
30,19,0.20807274643310608
31,19,0.20421021057172356
32,19,0.20040046624591956
33,19,0.1966532973041122
34,19,0.1929761623500116
35,19,0.18937460609281953
36,19,0.18585260260778894
37,19,0.18241284128215535
38,19,0.17905696466694393
39,19,0.17578576606841842
40,19,0.1725993534984682
41,19,0.169497285553789
42,19,0.16647868389586026
43,19,0.16354232624129753
44,19,0.16068672312839208
45,19,0.15791018118441325
46,19,0.15521085516468805
47,19,0.15258679065530625
48,19,0.15003595901488817
49,19,0.14755628586715003

0,20,0.0071983279741848535
1,20,0.020612478598204472
2,20,0.04799484422281335
3,20,0.07439936074432005
4,20,0.09934131033279116
5,20,0.12242741579407788
6,20,0.14337122128026988
7,20,0.16199671076004732
8,20,0.1782317452848497
9,20,0.19209414330602348
10,20,0.20367362908087536
11,20,0.2131125838043436
12,20,0.22058783423392472
13,20,0.22629488631285324
14,20,0.23043526046999566
15,20,0.2332070156154716
16,20,0.23479818350592238
17,20,0.2353826474471962
18,20,0.23511794198212932
19,20,0.2341444751181658
20,20,0.23258574257282988
21,20,0.23054918699926163
22,20,0.2281274374220694
23,20,0.22539973648126566
24,20,0.2224334222500555
25,20,0.2192853772342541
26,20,0.21600339115576186
27,20,0.2126274083601571
28,20,0.2091906473072369
29,20,0.20572059051185373
30,20,0.20223985007622788
31,20,0.19876691782827763
32,20,0.19531681098335793
33,20,0.1919016248582475
34,20,0.18853100396886122
35,20,0.18521254217119948
36,20,0.18195212158383928
37,20,0.17875419900724548
38,20,0.17562204752316551
39,20,0.17255795997174617
40,20,0.1695634200950572
41,20,0.16663924631730048
42,20,0.1637857124076344
43,20,0.16100264863850575
44,20,0.1582895265043867
45,20,0.15564552959487607
46,20,0.1530696128136616
47,20,0.1505605517923745
48,20,0.14811698405792123
49,20,0.1457374432661733

0,21,0.006416804781464715
1,21,0.01837794618068563
2,21,0.04283180593582199
3,21,0.06650523745474801
4,21,0.08900500526433075
5,21,0.11000407873880721
6,21,0.12925406428519762
7,21,0.14658966608801463
8,21,0.16192592715302712
9,21,0.17524987727996233
10,21,0.1866086088571302
11,21,0.19609576021615646
12,21,0.20383804586767879
13,21,0.20998299266634296
14,21,0.21468855369226889
15,21,0.2181148614555936
16,21,0.22041808475076516
17,21,0.22174616951200385
18,21,0.22223615396463497
19,21,0.2220127258705688
20,21,0.22118770953583886
21,21,0.21986021233491543
22,21,0.21811721065692202
23,21,0.21603440458928908
24,21,0.2136772146090354
25,21,0.21110183011885358
26,21,0.20835624861420826
27,21,0.2054812662815105
